Date,Open,High,Low,Close,Volume
10/22/81,120.1,120.78,118.48,119.64,22572222
10/23/81,119.64,119.92,117.78,118.6,23327778
10/26/81,118.6,119,116.81,118.16,21227778
10/27/81,118.16,120.43,117.8,119.29,29461111
10/28/81,119.29,120.96,118.39,119.45,26722222
10/29/81,119.45,120.37,118.14,119.06,22261111
10/30/81,119.06,122.53,118.43,121.89,33094444
11/2/81,122.35,125.14,122.35,124.2,36166667
11/3/81,124.2,125.52,123.14,124.8,30344444
11/4/81,124.8,126,123.64,124.74,29694444
11/5/81,124.74,125.8,122.98,123.54,28255556
11/6/81,123.54,124.03,121.85,122.67,24038889
11/9/81,122.67,124.13,121.59,123.29,26838889
11/10/81,123.29,124.69,122.01,122.7,29966667
11/11/81,122.7,123.82,121.51,122.92,23288889
11/12/81,122.92,124.71,122.19,123.19,30955556
11/13/81,123.19,123.61,121.06,121.67,25305556
11/16/81,121.64,121.64,119.13,120.24,24300000
11/17/81,120.24,121.78,119.5,121.15,23994444
11/18/81,121.15,121.66,119.61,120.26,27766667
11/19/81,120.26,121.67,119.42,120.71,27161111
11/20/81,120.71,122.59,120.13,121.71,28894444
11/23/81,121.71,123.09,120.76,121.6,25138889
11/24/81,121.6,124.04,121.22,123.51,29555556
11/25/81,123.51,125.29,123.07,124.05,32538889
11/27/81,124.05,125.71,123.63,125.09,18205556
11/30/81,125.09,126.97,124.18,126.35,26433333
12/1/81,126.35,127.3,124.84,126.1,29988889
12/2/81,126.1,126.45,124.18,124.69,24727778
12/3/81,124.69,125.84,123.63,125.12,24316667
12/4/81,125.12,127.32,125.12,126.26,30577778
12/7/81,126.26,126.91,124.67,125.19,25400000
12/8/81,125.19,125.75,123.52,124.82,25077778
12/9/81,124.82,126.08,124.09,125.48,24894444
12/10/81,125.48,126.54,124.6,125.71,26122222
12/11/81,125.71,126.26,124.32,124.93,25472222
12/14/81,124.37,124.37,122.17,122.78,24855556
12/15/81,122.78,123.78,121.83,122.99,24516667
12/16/81,122.99,123.66,121.73,122.42,23761111
12/17/81,122.42,123.79,121.82,123.12,26238889
12/18/81,123.12,124.87,122.56,124,28300000
12/21/81,124,124.71,122.67,123.34,22938889
12/22/81,123.34,124.17,122.19,122.88,26844444
12/23/81,122.88,123.59,121.58,122.31,23838889
12/24/81,122.31,123.06,121.57,122.54,13300000
12/28/81,122.54,123.36,121.73,122.27,15733333
12/29/81,122.27,122.9,121.12,121.67,19611111
12/30/81,121.67,123.11,121.04,122.3,23866667
12/31/81,122.3,123.42,121.57,122.55,22655556
1/4/82,122.55,123.72,121.48,122.74,20422222
1/5/82,122.61,122.61,119.57,120.05,26394444
1/6/82,120.05,120.45,117.99,119.18,28616667
1/7/82,119.18,119.88,117.7,118.93,24116667
1/8/82,118.93,120.59,118.55,119.55,23361111
1/11/82,119.55,120.34,116.47,116.78,28833333
1/12/82,116.78,117.49,115.18,116.3,27666667
1/13/82,116.3,117.46,114.24,114.88,27294444
1/14/82,114.88,116.3,114.07,115.54,23855556
1/15/82,115.54,117.14,115.1,116.33,24061111
1/18/82,116.33,117.69,114.85,117.22,24955556
1/19/82,117.22,118.15,115.52,115.97,25038889
1/20/82,115.97,116.64,114.29,115.27,27144444
1/21/82,115.27,116.92,114.6,115.75,27005556
1/22/82,115.75,116.53,114.58,115.38,24650000
1/25/82,115.38,115.93,113.63,115.41,23983333
1/26/82,115.41,116.6,114.49,115.19,24927778
1/27/82,115.19,116.6,114.38,115.74,27811111
1/28/82,116.1,119.35,116.1,118.92,37050000
1/29/82,118.92,121.38,118.64,120.4,40777778
2/1/82,119.81,119.81,117.14,117.78,26511111
2/2/82,117.78,119.15,116.91,118.01,25011111
2/3/82,118.01,118.67,116.04,116.48,27533333
2/4/82,116.48,117.49,114.88,116.42,29611111
2/5/82,116.42,118.26,115.74,117.26,29638889
2/8/82,117.04,117.04,114.2,114.63,26944444
2/9/82,114.63,115.15,112.82,113.68,30233333
2/10/82,113.68,115.62,113.45,114.66,25900000
2/11/82,114.66,115.59,113.41,114.43,25961111
2/12/82,114.43,115.39,113.7,114.38,20594444
2/16/82,114.38,114.63,112.06,114.06,27155556
2/17/82,114.06,115.09,112.97,113.69,26477778
2/18/82,113.69,115.04,112.97,113.82,33783333
2/19/82,113.82,114.58,112.33,113.22,28522222
2/22/82,113.22,114.9,111.2,111.59,32394444
2/23/82,111.59,112.46,110.03,111.51,33388889
2/24/82,111.51,113.88,110.71,113.47,36000000
2/25/82,113.47,114.86,112.44,113.21,30088889
2/26/82,113.21,114.01,112.04,113.11,24355556
3/1/82,113.11,114.32,111.86,113.31,29450000
3/2/82,113.31,114.8,112.03,112.68,35444444
3/3/82,112.51,112.51,109.98,110.92,39016667
3/4/82,110.92,111.78,108.77,109.88,41300000
3/5/82,109.88,110.9,108.31,109.34,37466667
3/8/82,109.34,111.06,107.03,107.34,37405556
3/9/82,107.34,109.88,106.17,108.83,42255556
3/10/82,108.83,110.98,108.09,109.41,33022222
3/11/82,109.41,110.87,108.38,109.36,29422222
3/12/82,109.36,109.72,104.46,108.61,27555556
3/15/82,108.61,109.99,107.47,109.45,24094444
3/16/82,109.45,110.92,108.57,109.28,27166667
3/17/82,109.28,110.1,108.11,109.08,27166667
3/18/82,109.08,111.02,108.85,110.3,30150000
3/19/82,110.3,111.59,109.64,110.61,25694444
3/22/82,110.71,113.35,110.71,112.77,32005556
3/23/82,112.77,114.51,112.29,113.55,37294444
3/24/82,113.55,114.31,112.23,112.97,27433333
3/25/82,112.97,114.26,112.02,113.21,28872222
3/26/82,113.21,113.43,111.26,111.94,23555556
3/29/82,111.94,112.82,110.9,112.3,20611111
3/30/82,112.3,113.09,111.3,112.27,24388889
3/31/82,112.27,113.17,111.32,111.96,24055556
4/1/82,111.96,114.22,111.48,113.79,31722222
4/2/82,113.79,115.79,113.65,115.12,33222222
4/5/82,115.12,115.9,113.94,114.73,26055556
4/6/82,114.73,115.92,113.7,115.36,24000000
4/7/82,115.36,116.45,114.58,115.46,29516667
4/8/82,115.46,116.94,114.94,116.22,33438889
4/12/82,116.22,117.02,115.16,116,25844444
4/13/82,116,117.12,115.16,115.99,27033333
4/14/82,115.99,116.69,114.8,115.83,25083333
4/15/82,115.83,116.86,115.02,116.35,25388889
4/16/82,116.35,117.7,115.68,116.81,31050000
4/19/82,116.81,118.16,115.83,116.7,32483333
4/20/82,115.8,117.14,114.83,115.44,30338889
4/21/82,115.48,115.87,115.3,115.72,32122222
4/22/82,115.72,117.25,115.72,117.19,35816667
4/23/82,118.02,118.64,117.19,118.64,39911111
4/26/82,118.94,119.33,118.25,119.26,33611111
4/27/82,119.07,119.26,117.73,118,31377778
4/28/82,117.83,118.05,116.94,117.26,28072222
4/29/82,116.4,117.24,116.11,116.14,28516667
4/30/82,116.21,116.78,116.07,116.44,26777778
5/3/82,115.96,116.82,115.91,116.82,25827778
5/4/82,117.41,117.64,116.85,117.46,32622222
5/5/82,117.85,118.05,117.31,117.67,32700000
5/6/82,118.82,118.83,117.68,118.68,37522222
5/7/82,119.08,119.89,118.71,119.47,37294444
5/10/82,119.08,119.49,118.37,118.38,25722222
5/11/82,118.54,119.59,118.32,119.42,30377778
5/12/82,119.89,119.92,118.76,119.17,32894444
5/13/82,119.08,119.2,118.13,118.22,32350000
5/14/82,118.2,118.4,118.01,118.01,27722222
5/17/82,117.62,118.02,116.66,116.71,25333333
5/18/82,116.35,116.7,115.71,115.84,27205556
5/19/82,115.61,115.96,114.82,114.89,27133333
5/20/82,114.85,115.07,114.37,114.59,26850000
5/21/82,115.03,115.13,114.6,114.89,25144444
5/24/82,114.46,114.86,114.24,114.79,21394444
5/25/82,115.5,115.51,114.4,114.4,24450000
5/26/82,113.68,114.4,112.88,113.11,28472222
5/27/82,113.11,113.12,112.58,112.66,24850000
5/28/82,112.79,112.8,111.66,111.88,24388889
6/1/82,111.97,112.07,111.66,111.68,23138889
6/2/82,111.74,112.19,111.55,112.04,27344444
6/3/82,112.04,112.48,111.45,111.86,26916667
6/4/82,111.66,111.85,110.02,110.09,24505556
6/7/82,109.59,110.59,109.42,110.12,24794444
6/8/82,110.33,110.33,109.6,109.63,26011111
6/9/82,109.46,109.63,108.53,108.99,30983333
6/10/82,109.35,109.7,108.96,109.61,28305556
6/11/82,111.11,111.48,109.65,111.24,38116667
6/14/82,110.5,111.22,109.9,109.96,22277778
6/15/82,109.63,109.96,108.98,109.69,24983333
6/16/82,110.1,110.13,108.82,108.87,31266667
6/17/82,108.01,108.85,107.48,107.6,27350000
6/18/82,107.6,107.6,107.07,107.28,29888889
6/21/82,107.28,107.88,107.01,107.2,27983333
6/22/82,107.25,108.3,107.17,108.3,30716667
6/23/82,108.59,110.14,108.09,110.14,34838889
6/24/82,110.25,110.92,109.79,109.83,31033333
6/25/82,109.56,109.83,109.09,109.14,21522222
6/28/82,109.3,110.45,109.17,110.26,22611111
6/29/82,110.26,110.57,109.68,110.21,26105556
6/30/82,110.95,111,109.5,109.61,36266667
7/1/82,109.52,109.63,108.62,108.71,26611111
7/2/82,108.1,108.71,107.6,107.65,24311111
7/6/82,107.27,107.67,106.74,107.29,24638889
7/7/82,107.08,107.61,106.99,107.22,26066667
7/8/82,106.85,107.53,105.57,107.53,35150000
7/9/82,108.23,108.97,107.56,108.83,36594444
7/12/82,109.48,109.62,108.89,109.57,41494444
7/13/82,109.19,110.07,109.19,109.45,36761111
7/14/82,109.68,110.44,109.08,110.44,32311111
7/15/82,110.83,110.95,110.27,110.47,33938889
7/16/82,110.16,111.48,110.16,111.07,32633333
7/19/82,111.75,111.78,110.66,110.73,29461111
7/20/82,111.11,111.56,110.35,111.54,33922222
7/21/82,112.15,112.39,111.38,111.42,37094444
7/22/82,110.95,112.02,110.94,111.48,29927778
7/23/82,111.46,111.58,111.05,111.17,26266667
7/26/82,110.66,111.16,110.29,110.36,20966667
7/27/82,110.26,110.35,109.36,109.43,25411111
7/28/82,109.42,109.42,107.53,107.74,29905556
7/29/82,107.42,107.92,106.62,107.72,30933333
7/30/82,107.35,107.95,107.01,107.09,21816667
8/2/82,107.71,109.09,107.11,108.98,29700000
8/3/82,108.98,109.43,107.81,107.83,33600000
8/4/82,107.83,107.83,106.11,106.14,29688889
8/5/82,106.1,106.1,104.76,105.16,30388889
8/6/82,105.16,105.16,103.67,103.71,27033333
8/9/82,103.69,103.69,102.2,103.08,30311111
8/10/82,103.11,103.84,102.82,102.84,29266667
8/11/82,102.83,103.01,102.48,102.6,27244444
8/12/82,102.6,103.22,102.39,102.42,27822222
8/13/82,102.42,103.85,102.4,103.85,24844444
8/16/82,103.86,105.52,103.86,104.09,30788889
8/17/82,105.4,109.04,104.09,109.04,51588889
8/18/82,109.04,111.58,108.46,108.54,73716667
8/19/82,108.53,109.86,108.34,109.16,43483333
8/20/82,109.19,113.02,109.19,113.02,53272222
8/23/82,113.02,116.11,112.65,116.11,61283333
8/24/82,116.11,116.39,115.08,115.35,67583333
8/25/82,115.35,118.12,115.11,117.58,59000000
8/26/82,117.57,120.26,117.57,118.55,76294444
8/27/82,117.38,118.56,116.63,117.11,41338889
8/30/82,117.05,117.66,115.79,117.66,33088889
8/31/82,117.65,119.6,117.65,119.51,47977778
9/1/82,119.52,120.05,117.98,118.25,46016667
9/2/82,118.24,120.32,117.84,120.29,41522222
9/3/82,120.31,123.64,120.31,122.68,72727778
9/7/82,122.68,122.68,121.19,121.37,38311111
9/8/82,121.33,123.11,121.19,122.2,43311111
9/9/82,122.19,123.22,121.9,121.97,40605556
9/10/82,121.97,121.98,120.27,120.97,39488889
9/13/82,120.94,122.24,120.25,122.24,33066667
9/14/82,122.27,123.69,122.27,123.1,46150000
9/15/82,123.09,124.81,122.72,124.29,38711111
9/16/82,124.28,124.88,123.65,123.77,43833333
9/17/82,123.76,123.76,122.34,122.55,35527778
9/20/82,122.54,122.54,121.48,122.51,32511111
9/21/82,122.51,124.91,122.51,124.88,46066667
9/22/82,124.9,126.43,123.99,123.99,62861111
9/23/82,123.99,124.19,122.96,123.81,37922222
9/24/82,123.79,123.8,123.11,123.32,30333333
9/27/82,123.32,123.62,122.75,123.62,24911111
9/28/82,123.62,124.16,123.21,123.24,36611111
9/29/82,123.24,123.24,121.28,121.63,34750000
9/30/82,121.62,121.62,120.14,120.42,34783333
10/1/82,120.4,121.97,120.15,121.97,36111111
10/4/82,121.97,121.97,120.56,121.51,30916667
10/5/82,121.6,122.73,121.6,121.98,38761111
10/6/82,122,125.97,122,125.97,51983333
10/7/82,125.99,128.96,125.99,128.8,81705556
10/8/82,128.79,131.11,128.79,131.05,67916667
10/11/82,131.06,135.53,131.06,134.47,76961111
10/12/82,134.48,135.85,133.59,134.44,70172222
10/13/82,134.42,137.97,134.14,136.71,77666667
10/14/82,136.71,136.89,134.55,134.57,59738889
10/15/82,134.55,134.61,133.28,133.57,44605556
10/18/82,133.59,136.73,133.59,136.73,46550000
10/19/82,136.73,137.96,135.72,136.58,56027778
10/20/82,136.58,139.23,136.37,139.23,54822222
10/21/82,139.23,140.27,137.63,139.06,68033333
10/22/82,139.06,140.4,138.75,138.83,56177778
10/25/82,138.81,138.81,133.32,133.32,46511111
10/26/82,133.29,134.48,131.5,134.48,56711111
10/27/82,134.48,135.92,134.48,135.29,45372222
10/28/82,135.28,135.42,133.59,133.59,40883333
10/29/82,133.54,134.02,132.64,133.72,41572222
11/1/82,133.72,136.03,133.22,135.47,40850000
11/2/82,135.48,138.51,135.48,137.49,58205556
11/3/82,137.53,142.88,137.53,142.87,76116667
11/4/82,142.85,143.99,141.65,141.85,82972222
11/5/82,141.85,142.43,141.32,142.16,53638889
11/8/82,142.12,142.12,139.98,140.44,41800000
11/9/82,140.48,143.16,140.46,143.02,61788889
11/10/82,143.04,144.36,140.8,141.16,62911111
11/11/82,141.15,141.75,139.88,141.75,43561111
11/12/82,141.75,141.85,139.53,139.53,52822222
11/15/82,139.54,139.54,137,137.03,43833333
11/16/82,136.97,136.97,134.05,135.42,57172222
11/17/82,135.47,137.93,135.47,137.93,46911111
11/18/82,137.93,138.78,137.47,138.34,43122222
11/19/82,138.35,138.93,137,137.02,39061111
11/22/82,137.03,137.1,134.21,134.22,41644444
11/23/82,134.21,134.28,132.89,132.93,40511111
11/24/82,132.92,133.88,132.92,133.88,37344444
11/26/82,133.89,134.88,133.89,134.88,21561111
11/29/82,134.89,135.29,133.69,134.2,33933333
11/30/82,134.2,138.53,134.19,138.53,51927778
12/1/82,138.56,140.37,138.35,138.72,59916667
12/2/82,138.72,139.63,138.66,138.82,43111111
12/3/82,138.87,139.59,138.59,138.69,39744444
12/6/82,138.7,141.77,138.01,141.77,46600000
12/7/82,141.79,143.68,141.79,142.72,62011111
12/8/82,142.71,143.58,141.82,141.82,54127778
12/9/82,141.8,141.8,139.92,140,50177778
12/10/82,139.99,141.15,139.35,139.57,48016667
12/13/82,139.57,140.12,139.5,139.95,35077778
12/14/82,139.99,142.5,137.34,137.4,54655556
12/15/82,137.4,137.4,135.12,135.24,45016667
12/16/82,135.22,135.78,134.79,135.3,40933333
12/17/82,135.35,137.71,135.35,137.49,42227778
12/20/82,137.49,137.84,136.19,136.25,34561111
12/21/82,136.24,139.27,136.07,138.61,43338889
12/22/82,138.63,139.69,138.6,138.83,46372222
12/23/82,138.84,139.94,138.84,139.72,34933333
12/27/82,139.73,142.32,139.72,142.17,35938889
12/28/82,142.18,142.34,140.75,140.77,32561111
12/29/82,140.77,141.73,140.68,141.24,30450000
12/30/82,141.24,141.68,140.22,140.33,31322222
12/31/82,140.34,140.78,140.27,140.64,23394444
1/3/83,140.65,141.33,138.2,138.34,32822222
1/4/83,138.33,141.36,138.08,141.36,41961111
1/5/83,141.35,142.6,141.15,141.96,52994444
1/6/83,142.01,145.77,142.01,145.27,71894444
1/7/83,145.27,146.46,145.15,145.18,70716667
1/10/83,145.19,147.25,144.58,146.78,56605556
1/11/83,146.79,146.83,145.38,145.78,54583333
1/12/83,145.76,148.36,145.76,146.69,61027778
1/13/83,146.67,146.94,145.67,145.73,42794444
1/14/83,145.72,147.12,145.72,146.65,48044444
1/17/83,146.65,147.9,146.64,146.72,49561111
1/18/83,146.71,146.74,145.52,146.4,43544444
1/19/83,146.4,146.45,144.51,145.27,44944444
1/20/83,145.29,146.62,145.29,146.29,45994444
1/21/83,146.3,146.3,143.25,143.85,42838889
1/24/83,143.84,143.84,139.1,139.97,50444444
1/25/83,139.98,141.75,139.98,141.75,44300000
1/26/83,141.77,142.16,141.16,141.54,40955556
1/27/83,141.54,144.3,141.54,144.27,48955556
1/28/83,144.31,145.47,144.25,144.51,49716667
1/31/83,144.51,145.3,143.93,145.3,37300000
2/1/83,145.29,145.29,142.96,142.96,45972222
2/2/83,142.95,143.52,141.9,143.23,42900000
2/3/83,143.25,144.43,143.25,144.26,43827778
2/4/83,144.26,146.14,144.14,146.14,48333333
2/7/83,146.14,147.42,146.14,146.93,47794444
2/8/83,146.93,147.21,145.52,145.7,42544444
2/9/83,145.7,145.83,144.09,145,46955556
2/10/83,145.04,147.75,145.04,147.5,51950000
2/11/83,147.51,148.81,147.18,147.65,48166667
2/14/83,147.71,149.14,147.4,148.93,40355556
2/15/83,148.94,149.41,148.13,148.3,49466667
2/16/83,148.31,148.66,147.41,147.43,45611111
2/17/83,147.43,147.57,143.84,147.44,41627778
2/18/83,147.44,148.29,147.21,148,43011111
2/22/83,148.01,148.11,145.42,145.48,46711111
2/23/83,145.47,146.79,145.4,146.79,46722222
2/24/83,146.8,149.67,146.8,149.6,62900000
2/25/83,149.6,150.88,149.6,149.74,56094444
2/28/83,149.74,149.74,147.81,148.06,46527778
3/1/83,148.07,150.88,148.07,150.88,57638889
3/2/83,150.91,152.63,150.91,152.3,62555556
3/3/83,152.31,154.16,152.31,153.48,63577778
3/4/83,153.47,153.67,152.53,153.67,50516667
3/7/83,153.67,154,152.65,153.67,46677778
3/8/83,153.63,153.63,151.26,151.26,44116667
3/9/83,151.25,152.87,150.84,152.87,46805556
3/10/83,152.87,154.01,151.75,151.8,53005556
3/11/83,151.75,151.75,150.65,151.24,37355556
3/14/83,151.28,151.3,150.24,150.83,34383333
3/15/83,150.83,151.37,150.4,151.37,34672222
3/16/83,151.36,151.62,149.78,149.81,46427778
3/17/83,149.8,149.8,149.12,149.59,39050000
3/18/83,149.59,150.29,149.56,149.9,41727778
3/21/83,149.82,151.2,149.32,151.19,40088889
3/22/83,151.21,151.59,150.6,150.66,44227778
3/23/83,150.65,152.98,150.65,152.81,52766667
3/24/83,152.82,153.78,152.82,153.37,51300000
3/25/83,153.37,153.71,152.3,152.67,42961111
3/28/83,152.67,152.67,151.56,151.85,32505556
3/29/83,151.85,152.46,151.42,151.59,36277778
3/30/83,151.6,153.39,151.6,153.39,42111111
3/31/83,153.41,155.02,152.86,152.96,55872222
4/4/83,152.92,153.02,152.23,153.02,36672222
4/5/83,153.04,153.92,151.81,151.9,42672222
4/6/83,151.9,151.9,150.17,151.04,42855556
4/7/83,151.04,151.76,150.81,151.76,38600000
4/8/83,151.77,152.85,151.39,152.85,37616667
4/11/83,152.87,155.14,152.87,155.14,45244444
4/12/83,155.15,155.82,154.78,155.82,44388889
4/13/83,155.82,157.22,155.82,156.77,55844444
4/14/83,156.8,158.12,156.55,158.12,50088889
4/15/83,158.11,158.75,158.11,158.75,49772222
4/18/83,158.75,159.75,158.41,159.74,49200000
4/19/83,159.74,159.74,158.54,158.71,50672222
4/20/83,158.71,160.83,158.71,160.71,61244444
4/21/83,160.73,161.08,159.96,160.05,58983333
4/22/83,160.04,160.76,160.02,160.42,51261111
4/25/83,160.43,160.83,158.72,158.81,50083333
4/26/83,158.81,161.81,158.07,161.81,50672222
4/27/83,161.85,162.77,160.76,161.44,65633333
4/28/83,161.44,162.96,161.44,162.95,52450000
4/29/83,162.97,164.43,162.72,164.43,58750000
5/2/83,164.41,164.42,161.99,162.11,48983333
5/3/83,162.1,162.35,160.8,162.34,49750000
5/4/83,162.38,163.64,162.38,163.31,56494444
5/5/83,163.35,164.3,163.35,164.28,59922222
5/6/83,164.3,166.99,164.3,166.1,71222222
5/9/83,166.1,166.46,164.9,165.81,52038889
5/10/83,165.82,166.4,165.74,165.95,57783333
5/11/83,165.95,166.3,164.53,164.96,55455556
5/12/83,164.98,165.35,163.82,164.25,46700000
5/13/83,164.26,165.23,164.26,164.91,46172222
5/16/83,164.9,164.9,162.33,163.4,42361111
5/17/83,163.4,163.71,162.55,163.71,44172222
5/18/83,163.73,165.18,163.16,163.27,55433333
5/19/83,163.27,163.61,161.98,161.99,46255556
5/20/83,161.97,162.14,161.25,162.14,40638889
5/23/83,162.06,163.5,160.29,163.43,47200000
5/24/83,163.45,165.59,163.45,165.54,61027778
5/25/83,165.54,166.21,164.79,166.21,67250000
5/26/83,166.22,166.39,165.27,165.48,52766667
5/27/83,165.49,165.49,164.33,164.46,42383333
5/31/83,164.44,164.44,162.12,162.39,41061111
6/1/83,162.38,162.64,161.33,162.55,46922222
6/2/83,162.56,164,162.56,163.98,49861111
6/3/83,163.96,164.79,163.96,164.42,46172222
6/6/83,164.43,165.09,163.75,164.83,48705556
6/7/83,164.84,164.93,162.77,162.77,49194444
6/8/83,162.78,162.78,161.35,161.36,53666667
6/9/83,161.37,161.92,160.8,161.83,48577778
6/10/83,161.86,162.76,161.86,162.68,43594444
6/13/83,162.7,164.84,162.7,164.84,50388889
6/14/83,164.87,165.93,164.87,165.53,54283333
6/15/83,165.52,167.12,165.07,167.12,51894444
6/16/83,167.11,169.38,167.11,169.14,69200000
6/17/83,169.11,169.64,168.6,169.13,52016667
6/20/83,169.13,170.1,168.59,169.02,46816667
6/21/83,169.03,170.6,168.25,170.53,57155556
6/22/83,170.53,171.6,170.42,170.99,61261111
6/23/83,170.99,171,170.13,170.57,49772222
6/24/83,170.57,170.69,170.03,170.41,44894444
6/27/83,170.4,170.46,168.32,168.46,38533333
6/28/83,168.45,168.81,165.67,165.68,45961111
6/29/83,165.78,166.64,165.43,166.64,45322222
6/30/83,167.64,167.64,167.64,167.64,42394444
7/1/83,168.11,168.64,167.77,168.64,36172222
7/5/83,166.55,168.8,165.8,166.6,37400000
7/6/83,166.71,168.88,166.49,168.48,47594444
7/7/83,168.48,169.15,167.08,167.56,53961111
7/8/83,167.56,167.98,166.95,167.08,36955556
7/11/83,167.09,168.11,167.09,168.11,34227778
7/12/83,168.05,168.05,165.51,165.53,39011111
7/13/83,165,165.68,164.77,165.46,38277778
7/14/83,165.61,166.96,165.61,166.01,46388889
7/15/83,166.01,166.04,164.03,164.29,35088889
7/18/83,164.28,164.29,163.3,163.95,38394444
7/19/83,163.95,165.18,163.95,164.82,41127778
7/20/83,164.89,169.29,164.89,169.29,60727778
7/21/83,169.29,169.8,168.33,169.06,56572222
7/22/83,168.51,169.08,168.4,168.89,38250000
7/25/83,167.67,169.74,167.63,169.53,40933333
7/26/83,169.62,170.63,169.26,170.53,50711111
7/27/83,170.68,170.72,167.49,167.59,55161111
7/28/83,167.32,167.79,164.99,165.04,43561111
7/29/83,165.03,165.03,161.5,162.56,52911111
8/1/83,162.34,162.78,161.55,162.04,42894444
8/2/83,162.06,163.04,161.97,162.01,41366667
8/3/83,162.01,163.44,161.52,163.44,44650000
